id,artist_names,name,genres,acousticness,danceability,duration_ms,energy,speechiness,tempo,valence,
spotify:track:6zrJLhslleCHby0wbUnvVy,Dua Lipa,Future Nostalgia,"uk pop,pop,dance pop",0.00618,0.875,184882,0.813,0.0579,114.993,0.859,
spotify:track:0b369xoVhUFJOH56pYq4KB,"Pineapple StormTv, HODARI, Ducon, Chris MC, Kayuá, Luccas Carlos, Maria, Salve Malak, Don L",Poesia Acústica #5: Teu Popô - Remix,"trap baiano,pop rap brasileiro,pop nacional,rap cearense,rap mineiro,rap baiano,brazilian hip hop,r&b brasileiro",0.0961,0.752,737705,0.392,0.274,121.946,0.455,
spotify:track:4dASQiO1Eoo3RJvt74FtXB,"Lil Wayne, Wiz Khalifa, Imagine Dragons, X Ambassadors, Logic, Ty Dolla $ign","Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","modern alternative rock,new orleans rap,trap soul,modern rock,trap,r&b,pop rap,pittsburgh rap,rap,southern hip hop,hip hop,conscious hip hop,stomp pop,pop,rock",0.255,0.502,243491,0.786,0.317,169.021,0.739,
spotify:track:2TR917wkDeRvwTE5cSfZFf,"Humberto & Ronaldo, Matheus & Kauan",Tchau Brigado - Ao Vivo,"agronejo,arrocha,pop nacional,sertanejo universitario,sertanejo pop,sertanejo",0.135,0.719,163403,0.894,0.0451,135.91,0.81,
spotify:track:1DdEU9f7uXklMx6Dm0Mdwq,"Orochi, Kizzy",Acende o Isqueiro,"trap brasileiro,brazilian hip hop",0.38,0.48,207529,0.565,0.375,112.988,0.806,
spotify:track:1fBXSMOusjaj7GjzErHmUI,"DJ Snake, J Balvin, Tyga",Loco Contigo (feat. J. Balvin & Tyga),"pop dance,trap,edm,pop rap,reggaeton,rap,pop,hip hop,urbano latino,electronic trap,trap latino,reggaeton colombiano",0.276,0.823,185195,0.71,0.0688,96.024,0.376,
spotify:track:4y17a6dAJ8P1jeZpd2LCrC,"Marília Mendonça, Henrique & Juliano",Casa da Mãe Joana - Ao Vivo,"agronejo,sertanejo universitario,sertanejo,arrocha",0.154,0.757,187444,0.684,0.037,120.116,0.626,
spotify:track:5J1xChbEwiI3q371r7mDOg,"MC Paulin da Capital, MC Ryan SP",Os Mandrake Curte a Vida,"funk consciente,funk paulista",0.485,0.756,256000,0.688,0.308,89.829,0.628,
spotify:track:5yKXn2WXISKovZSzczhBI9,Pabllo Vittar,A Lua,"funk carioca,pop nacional,pop lgbtq+ brasileira,dance pop,funk pop",0.186,0.518,155598,0.811,0.0443,180.046,0.662,
spotify:track:7yYsyXQa2JgbyL9fkEiUNt,Pabllo Vittar,Amor de Que,"funk carioca,pop nacional,pop lgbtq+ brasileira,dance pop,funk pop",0.0726,0.737,157929,0.819,0.0446,139.988,0.904,
spotify:track:68GVqB0D4APjNWrvwZuPFI,"Marília Mendonça, Maiara & Maraisa",Coração Bandido,"sertanejo universitario,sertanejo,arrocha,sertanejo pop",0.406,0.625,247125,0.76,0.0328,77.95,0.525,
spotify:track:2wlmLlbjh2F6Skqo2bt3of,Henrique & Juliano,Conheço Meu Gado - Ao Vivo,"agronejo,sertanejo universitario,sertanejo,arrocha",0.584,0.405,183620,0.764,0.0996,157.895,0.693,
spotify:track:4H9vyrlKZpzd1FW3oupnzD,MC Kevinho,Credo que delícia,"funk ostentacao,funk carioca,sertanejo universitario,funk pop",0.24,0.779,123288,0.861,0.124,146.062,0.911,
spotify:track:2kOmW169C7UV4SZDN9u0YO,"Dj Guuga, Mc Livinho",Vidrado Em Você,"funk carioca,arrocha,funk paulista,arrochadeira,rave funk,funk rj",0.139,0.843,134769,0.925,0.0997,159.926,0.59,
spotify:track:2Wo6QQD1KMDWeFkkjLqwx5,"SAINt JHN, Imanbek",Roses - Imanbek Remix,"pop dance,electro house,melodic rap,slap house",0.0149,0.785,176219,0.721,0.0506,121.962,0.894,
spotify:track:3CidPLqWXqgesJlwYVJZdy,Lady Gaga,Plastic Doll,"art pop,pop,dance pop",0.0019,0.743,221667,0.853,0.04,121.028,0.422,
spotify:track:0SWDToufOxRVIngk8c1oZi,Luan Santana,AMBIENTE ERRADO - Ao Vivo,"sertanejo universitario,sertanejo,arrocha",0.0368,0.484,144308,0.845,0.0378,119.894,0.452,
spotify:track:3hfCle1QRfbwIpQ1B746lV,"MC Saci, Complexo dos Hits, DJ Sammer, Mc Pretchako",Aquariano Nato,"funk bh,funk mtg",0.778,0.664,116308,0.704,0.349,80.599,0.744,
spotify:track:4ODMkKdMusKLAMWolKAchh,"Danzo, Labbel Rec, Veigh, Bvga Beatz, Toledo",Desfile na Favela,"trap pesado,trap brasileiro",0.655,0.838,160000,0.446,0.566,119.976,0.642,
spotify:track:5KFEB8X5Xmpmsv5j8rHjML,"Fernando & Sorocaba, Guilherme & Benuto",Você Não é de Bar - Ao Vivo,"agronejo,arrocha,sertanejo universitario,sertanejo pop,sertanejo",0.309,0.622,151950,0.934,0.107,169.999,0.922,
spotify:track:3ZkTtSBN1wcSw35F8GDRmr,Gusttavo Lima,Chora Até Perder a Fala - Ao Vivo,"agronejo,sertanejo universitario,sertanejo,arrocha",0.265,0.805,189866,0.877,0.0449,126.941,0.802,
spotify:track:6KdPfHqGu5Cu0287Ou6YNq,"Tierry, Jorge",Chovendo Na Minha Bochecha,"sertanejo universitario,arrocha",0.299,0.605,191547,0.813,0.07,129.95,0.638,
spotify:track:7AjPEsSw5XH8Prczu0ADY6,"MC Meno K, DJ 2L da Rocinha",Camisa do Flamengo,"funk viral,funk mtg,funk rj",0.522,0.688,148800,0.559,0.699,99.563,0.624,
spotify:track:16uUeKOV7m51Vlx9oUIEvE,"MC WM, Niack, MC's Jhowzinho & Kadinho",Separei,"brega funk,funk ostentacao,funk carioca,funk mtg",0.0254,0.927,162406,0.522,0.348,133.012,0.749,
spotify:track:0LjcDhacvjZN5QyCqM2UTy,Jorge & Mateus,Tudo Em Paz,"agronejo,sertanejo universitario,sertanejo,arrocha",0.261,0.626,213297,0.687,0.0435,99.65,0.432,
spotify:track:249gnXrbfmV8NG6jTEMSwD,BTS,Life Goes On,"k-pop boy group,pop,k-pop",0.00691,0.566,207481,0.716,0.0424,81.068,0.45,
spotify:track:6Teco2qa7OBfa7mjaMYSbO,"Os Barões Da Pisadinha, Thiago Brava",Casa de Praia - Ao Vivo,"agronejo,arrocha,sertanejo,piseiro,sertanejo universitario,sertanejo pop,forro",0.44,0.633,146577,0.935,0.0663,168.064,0.96,
spotify:track:4v6TGGmgoJC3P2gqToqJLr,"Caio Luccas, NADAMAL, L7NNON, Teto, Rocco, Viper, A$IX",Close Friends,"musica triste brasileira,trap baiano,pop rap brasileiro,trap brasileiro,funk rj",0.572,0.813,232195,0.583,0.055,122.95,0.579,
spotify:track:7oWd2k0fhorqIpXotLNN9F,"Veigh, G.A, Toledo, H4lfmeasures, 6ee, Supernova Ent",Bolsa de Ombro,trap brasileiro,0.482,0.681,114322,0.302,0.431,126.497,0.371,
spotify:track:2LTlykcdu0gwb7zcKneo2a,"KayBlack, Baco Exu do Blues, Marquinho no Beat",Melhor Só,"pop rap brasileiro,no beat,trap funk,rap baiano,trap brasileiro",0.272,0.605,229327,0.386,0.166,142.133,0.55,
spotify:track:1nf1HJdTWXwf9XHQebGlOd,"Gustavo Mioto, Mc Don Juan",Quando Apaga A Luz - Ao Vivo,"funk carioca,arrocha,sertanejo universitario,funk paulista,batidao romantico,funk mtg,sertanejo",0.168,0.7,144298,0.914,0.0539,149.918,0.776,
spotify:track:21jLgG2WsiIEuuzl0OupzN,"Naiara Azevedo, DJ Ivis",Me Chama Mozão,"funk carioca,arrocha,piseiro,sertanejo universitario,sertanejo pop,sertanejo",0.257,0.63,182508,0.751,0.0683,156,0.884,
spotify:track:4u71kva7sifabkTLgRVbUC,Thiaguinho,Pot-Pourri: Maravilha Te Amar / Me Faz Feliz - Ao Vivo,"pagode,sertanejo universitario,pagode novo",0.532,0.654,169147,0.902,0.07,114.931,0.793,
spotify:track:1t67WYNfUxfOiwaz7SJ66b,Arctic Monkeys,One Point Perspective,"sheffield indie,modern rock,permanent wave,rock,garage rock",0.057,0.714,208640,0.585,0.0419,77.104,0.842,
spotify:track:3NkJNL3WqO1Lqc3uNDxvCN,"Ariana Grande, Miley Cyrus, Lana Del Rey",Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),"art pop,pop",0.00268,0.643,190107,0.721,0.0449,102.914,0.317,
spotify:track:36AiD0aoskjMWeWCvAwTSw,"Xamã, Bagua Records, Luísa Sonza, Gustah",Câncer,"funk carioca,pop rap brasileiro,pop nacional,brazilian hip hop,trap brasileiro",0.546,0.693,236000,0.524,0.446,88.13,0.582,
spotify:track:4zW6JV4aqhXpbfZLZyEFvP,Henrique & Juliano,Quase Algo - Ao Vivo,"agronejo,sertanejo universitario,sertanejo,arrocha",0.39,0.359,178251,0.76,0.0513,154.136,0.496,
spotify:track:3hWLK4ew0rGtaFdjwcq1u4,"Alok, Mc Davi, MC Marks, Mc Dricka, MC Hariel, MC Leozinho ZS, Dj Victor",180,"funk carioca,pop nacional,electro house,slap house,funk bh,funk paulista,funk mtg,funk ostentacao,funk consciente",0.0972,0.469,358950,0.568,0.0626,99.919,0.242,
spotify:track:3GDnVUfriizmbSEOLieKP8,"Marília Mendonça, Maiara & Maraisa",10 de Setembro,"sertanejo universitario,sertanejo,arrocha,sertanejo pop",0.288,0.652,223552,0.612,0.0521,143.582,0.461,
spotify:track:4RC2nzqaQygxoVQOVv3XlT,"Leo Santana, Anitta",Contatinho - Ao Vivo,"arrocha,pop nacional,pagode baiano,axe,pop,funk pop,forro,funk rj",0.223,0.787,173230,0.934,0.0773,152.018,0.813,
spotify:track:6a35UETcJteB4oVCSFoAqr,"MC Ryan SP, Orochi, MC Hariel, DJ BOY, Oruam",Perfeita,"funk carioca,funk paulista,brazilian hip hop,trap brasileiro,funk consciente",0.546,0.83,277412,0.502,0.322,113.788,0.447,
spotify:track:4nwQ1SG9CsAl4XoKuScF0r,"Pineapple StormTv, Bob do Contra, MV Bill, Froid, Djonga, Azzy, Delacruz, Salve Malak",Poesia Acústica #4: Todo Mundo Odeia Acústico,"trap baiano,pop rap brasileiro,pop nacional,rap df,rap mineiro,afrofuturismo brasileiro,rap baiano,brazilian hip hop,rap nacional antigo,funk rj",0.198,0.738,505483,0.622,0.273,132.008,0.693,
spotify:track:09HoCF2lf0rIBrTzV4Pduq,"Diego & Arnaldo, Diego & Victor Hugo",Perceptível - Ao Vivo,"agronejo,arrocha,sertanejo universitario,sertanejo pop,sertanejo",0.639,0.729,207719,0.641,0.052,120.086,0.409,
spotify:track:6zgtb7ZZMwljosb3TLoPdI,Henrique & Juliano,Não Passa Vontade - Ao Vivo,"agronejo,sertanejo universitario,sertanejo,arrocha",0.1,0.592,155893,0.933,0.218,98.903,0.384,
spotify:track:5tpvDlSeYtwsGAyGsZ35wC,Thiaguinho,Pot-Pourri: Depois do Prazer / Quando a Gente Ama - Ao Vivo,"pagode,sertanejo universitario,pagode novo",0.588,0.272,310718,0.746,0.0646,80.167,0.592,
spotify:track:2bPtwnrpFNEe8N7Q85kLHw,"Anitta, Lexa, Luísa Sonza, Rebecca",Combatchy (feat. MC Rebecca),"funk carioca,pop nacional,pagode baiano,pop lgbtq+ brasileira,pop,funk pop,funk 150 bpm,funk rj",0.383,0.826,157600,0.73,0.0809,150.134,0.605,
spotify:track:4nyQshn0cfaRvvnu02Wcqn,Os Barões Da Pisadinha,Bebê Vem Me Procurar,"agronejo,arrocha,piseiro,sertanejo universitario,forro",0.585,0.699,147252,0.76,0.0435,171.951,0.963,
spotify:track:15Dl8e6gdR0I1IQn0M4SGi,Simone & Simaria,Amoreco,"pop nacional,sertanejo universitario,sertanejo,sertanejo pop",0.152,0.777,151263,0.898,0.0447,131.057,0.873,
spotify:track:0abrd2vT2W3JZBDNezUY7r,Thiaguinho,Deixa Tudo Como Tá - Ao Vivo,"pagode,sertanejo universitario,pagode novo",0.397,0.691,217785,0.516,0.156,142.848,0.56,
spotify:track:0BVRi6cizWdDrLRmKI0qsw,Os Barões Da Pisadinha,Chupadinha,"agronejo,arrocha,piseiro,sertanejo universitario,forro",0.646,0.724,150047,0.844,0.0402,172.096,0.967,
spotify:track:11Y1IGMIThaxu4ijcXRNYs,Pixote,Nem de Graça,"pagode,sertanejo universitario,funk carioca,pagode novo",0.336,0.706,172203,0.811,0.049,163.943,0.928,
spotify:track:0v8OKUrqZGoEbgEUXScRSQ,"Alok, THRDL!FE",Hear Me Tonight,"pop nacional,uk dance,electro house,slap house",0.0422,0.695,188500,0.902,0.0526,125.999,0.355,
spotify:track:466cKvZn1j45IpxDdYZqdA,Drake,Toosie Slide,"canadian pop,pop rap,rap,hip hop,canadian hip hop",0.289,0.83,247059,0.49,0.209,81.604,0.845,
spotify:track:6QwFUcPc5nhsqZuhXUYtV7,Jorge & Mateus,Tijolão - Ao Vivo,"agronejo,sertanejo universitario,sertanejo,arrocha",0.469,0.637,175219,0.877,0.198,118.889,0.691,
spotify:track:1MmS7UIy3J1BTxfGCRvVqN,Gusttavo Lima,Carreira Solo - Ao Vivo,"agronejo,sertanejo universitario,sertanejo,arrocha",0.41,0.805,215767,0.932,0.0375,126.931,0.916,
spotify:track:3HXLUh9lzSrSLvrvLk2LjC,Henrique & Juliano,Se Eu Fosse Você - Ao Vivo,"agronejo,sertanejo universitario,sertanejo,arrocha",0.393,0.554,210461,0.817,0.0511,108.084,0.488,
spotify:track:6oEwV0l34zhnC7OmAqmHjY,ANAVITÓRIA,Me conta da tua janela,"pop lgbtq+ brasileira,nova mpb,pop nacional,folk brasileiro",0.954,0.394,202008,0.137,0.0342,120.584,0.132,
spotify:track:0AVDN1LiDn0abh39xqDRtQ,"Mc Gw, MC Theuzyn, DJ Piu",Rave Jogando o L,"funk paulista,funk carioca,funk mtg,funk rj",0.305,0.885,216624,0.666,0.295,131.949,0.901,
spotify:track:2X5o4nRiocnoaaQ2wMwaeC,"DJ Cayoo, DJ ESCOBAR, Nilo, MC Myres",Sorrisin De Puto,"funk bh,funk viral,funk mtg,funk rj",0.541,0.876,106154,0.563,0.239,86.649,0.763,
spotify:track:5Dcb2W1UpzVFQuyzxpqZaB,"MC Ryan SP, Mc Don Juan, MC Hariel, Ferrugem, Gaab, MC Kevinho, Mc Davi, Mc Dricka, Mc Kevin, Mc Lbx, Mc PP da VS, Mc Pedrinho, Salvador Da Rima","Revoada do Tubarão 2 (feat. Mc Davi, Mc PP da VS, Mc Pedrinho, Mc Dricka, Mc Lbx, Mc Kevin, Salvador Da Rima, Ferrugem, MC Kevinho, Gaab)","pagode,funk carioca,arrocha,funk consciente,funk bh,sertanejo universitario,funk paulista,batidao romantico,funk mtg,pagode novo,r&b brasileiro,funk ostentacao,funk pop",0.167,0.829,591158,0.767,0.0892,94.897,0.643,
spotify:track:6qu6s6uwdVdGewHpi6Cdo7,"DJ JR Oficial, GORDÃO DO PC, DJ Lg do Sf, MC Theuzyn, MC Teteu, Mc Talibã, MC Lil, Mc J Mito",Trem Mais Caro,"funk carioca,funk viral,funk bh,deboxe,funk paulista,funk mtg,funk ostentacao,funk rj",0.162,0.95,168048,0.692,0.248,130.039,0.753,
spotify:track:6aIrHPvM3l16MeS7iOQRYO,"DENNIS, Marília Mendonça, Maiara & Maraisa",Um Brinde (feat. Marília Mendonça & Maiara & Maraisa),"funk carioca,arrocha,funk das antigas,sertanejo universitario,sertanejo pop,sertanejo",0.253,0.504,178960,0.837,0.276,179.877,0.801,
spotify:track:6NDLa6EAYbIvybJBtnPgPX,"Silva Mc, DJ TH, DJ Dozabri, Mc Datorre",O Mundão Girou: Nossa Silva Tu Mudou,"rave funk,funk mtg,funk mandelao",0.381,0.75,124036,0.574,0.274,84.814,0.474,
spotify:track:058t1LUDIQuWs44iagnUlO,"Anitta, Lexa, POCAH, Rebecca",Avisa Lá (feat. Rebecca),"funk carioca,pop nacional,pagode baiano,pop lgbtq+ brasileira,pop,funk pop,funk 150 bpm,funk rj",0.0305,0.744,123871,0.918,0.066,155.015,0.789,
spotify:track:4umIPjkehX1r7uhmGvXiSV,"Justin Bieber, Quavo",Intentions (feat. Quavo),"trap,canadian pop,atl hip hop,pop,melodic rap,rap",0.3,0.806,212867,0.546,0.0575,147.986,0.874,
spotify:track:65YQv0Ulsp2ZnL0Uv4l6Nu,"L7NNON, LeodoKick, MD Chefe",HERMÈS,"trap pesado,pop rap brasileiro,trap carioca,trap brasileiro,funk rj",0.343,0.822,171368,0.454,0.269,105.938,0.376,
spotify:track:7LdYiTZzlxsPKi8kvNXeBS,"MC G15, Mc Davi, Mc Pedrinho, MC Ryan SP, Gaab, Mc Don Juan, MC JottaPê, MC Menor da VG, DJ 900, Perera DJ",Set do G15 - A Revoada Começou,"agronejo,arrocha,funk carioca,funk paulista,batidao romantico,funk mtg,arrochadeira,r&b brasileiro,funk ostentacao",0.435,0.654,542000,0.309,0.0567,86.698,0.109,
spotify:track:4Y7ay3naWoluoOM3xIj1UZ,LUDMILLA,"A boba fui eu - Recorded At Mosh Studios, São Paulo","funk carioca,pop nacional,pagode baiano,funk pop,funk rj",0.733,0.673,192871,0.466,0.0333,133.039,0.556,
spotify:track:2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy,"art pop,pop",0.328,0.701,194088,0.425,0.375,135.128,0.562,
spotify:track:7rjtqUbaQZyyZaZEmeqAae,"LUDMILLA, Xamã",Gato Siamês,"funk carioca,pop nacional,pagode baiano,funk pop,brazilian hip hop,trap brasileiro,funk rj",0.377,0.723,195429,0.55,0.0347,105.023,0.211,
spotify:track:72HFjOzjkXnOc37fAlmXNB,"João Gabriel, Lucas Lucco, Ícaro e Gilmar",Escolhe,"agronejo,funk carioca,sertanejo universitario,sertanejo pop,sertanejo",0.217,0.685,175947,0.815,0.0745,170.038,0.87,
spotify:track:6v3KW9xbzN5yKLt9YKDYA2,"Shawn Mendes, Camila Cabello",Señorita,"pop,viral pop,canadian pop,dance pop",0.0392,0.759,190800,0.548,0.029,116.967,0.749,
spotify:track:4gqJgiZDOoLrKNN7bmvYKa,Pabllo Vittar,Apaixonada,"funk carioca,pop nacional,pop lgbtq+ brasileira,dance pop,funk pop",0.222,0.596,147289,0.709,0.0593,190.94,0.686,
spotify:track:2PaOWQIEkSFkmONCv1Vgui,Melim,Eu Feat. Você,"pop nacional,nova mpb,mpb",0.593,0.654,185125,0.453,0.046,100.053,0.493,
spotify:track:0Zvw8LOeNjBXZ4JW4Ks7h5,"Dilsinho, Zé Neto & Cristiano",Mil Motivos,"agronejo,pagode,arrocha,sertanejo universitario,pagode novo,sertanejo",0.623,0.423,182056,0.626,0.052,155.718,0.336,
spotify:track:1kolqJR4ZYYfuZy7v5GwBx,"Pineapple StormTv, Salve Malak, Mc Poze do Rodo, Luiz Lins, MC Hariel, Azzy, JayA Luuck, Oruam, Slipmami, MC Cabelinho, Chefin",Poesia Acústica 15,"trap baiano,funk carioca,rap feminino nacional,pop rap brasileiro,nova musica pernambucana,trap funk,rap baiano,funk paulista,brazilian hip hop,trap brasileiro,funk consciente,rap pernambucano,funk rj",0.457,0.667,680816,0.709,0.0748,98.018,0.435,
spotify:track:7CZyCXKG6d5ALeq41sLzbw,"Post Malone, Ozzy Osbourne, Travis Scott",Take What You Want (feat. Ozzy Osbourne & Travis Scott),"alternative metal,album rock,glam metal,hard rock,slap house,rap,melodic rap,hip hop,pop,classic rock,metal,rock,birmingham metal,dfw rap",0.0906,0.499,229573,0.8,0.0502,139.919,0.272,
spotify:track:1T7aSWZQIorPMzRT8jTMXc,Marília Mendonça,Bebi Liguei - Ao Vivo,"sertanejo universitario,sertanejo,arrocha",0.362,0.603,159780,0.804,0.198,153.883,0.682,
spotify:track:77UrDaIQq6JZIJWeLgJaRf,"Orochi, MC Ryan SP, Oruam, Xamã, Neo Beats, Kizzy, Mainstreet",Sereia,"trap funk,funk paulista,trap carioca,brazilian hip hop,trap brasileiro",0.276,0.651,294419,0.661,0.147,114.528,0.505,
spotify:track:2XaEn8iznBz9ZE9YJqJdQ6,"MC Ryan SP, MC Hariel, Mc Don Juan, MC Joãozinho VT, MD Chefe, Mc Daniel, Mc Davi, Mc IG, Mc Kevin, Mc Paiva ZS, POCAH",Revoada do Tubarão 3,"trap pesado,funk carioca,arrocha,funk consciente,funk viral,pagode baiano,funk paulista,batidao romantico,funk mtg,trap carioca,trap brasileiro,funk ostentacao,funk rj",0.252,0.795,669158,0.705,0.0606,95.023,0.571,
spotify:track:4SBQSroThFQ98U29IwnJ2g,Gloria Groove,Coisa Boa,"pop lgbtq+ brasileira,funk carioca",0.516,0.692,165600,0.973,0.202,100.292,0.568,
spotify:track:3xRicZvi4SnqWUpgfmB3Uy,Lucas Lucco,Briguinha Boba (Pã Pã Rã Pã Pã) - Ao Vivo,"sertanejo universitario,sertanejo,funk carioca,sertanejo pop",0.412,0.615,178728,0.863,0.0463,131.948,0.608,
spotify:track:2tuEBHDoxYkWa7p5LTo0wP,Tarcísio do Acordeon,Me Revolta - Ao Vivo,"agronejo,arrochadeira,forro,arrocha",0.845,0.622,222123,0.701,0.0322,146.036,0.658,
spotify:track:6JqpFboOH2bq9pzaYbkKBn,"Sofía Reyes, Rita Ora, Anitta",R.I.P. (feat. Rita Ora & Anitta),"latin pop,pop nacional,pagode baiano,latin viral pop,uk pop,reggaeton,pop,funk pop,dance pop,mexican pop,funk rj",0.18,0.764,187200,0.752,0.0711,100.066,0.698,
spotify:track:2xebCnKCjYWBhJ4Ai8hO5E,"Mc Davi, Mc Kevin, Mc Don Juan, MC Hariel, MC Marks, MC G15, Mc Phe Cachorrera, Gaab, MC Menor da VG, MC Ryan SP, MC Kapela, Perera DJ, Veiga no Beat",Set dos Casados,"deep funk ostentacao,funk carioca,arrocha,funk consciente,no beat,funk paulista,batidao romantico,funk mtg,r&b brasileiro,funk ostentacao",0.325,0.581,643200,0.384,0.295,199.884,0.149,
spotify:track:6kNZdlmjH4BQnSUfHeJIuc,"Dj GBR, Mc IG, MC Ryan SP, MC Marks, Mc Don Juan, MC PH, Mc Luki, Mc Paiva ZS, MC GP, Makalo","Let's Go 3 (feat. MC Marks, Mc Don Juan, MC PH, Mc Luki, Mc Paiva ZS, MC GP & Makalo)","funk carioca,arrocha,batidao romantico,funk paulista,funk mtg,funk consciente,rave funk,funk rj",0.0565,0.775,509832,0.71,0.377,87.027,0.894,
spotify:track:3qGvQ7IdsiVrex3LcH6hRB,MC Cabelinho,VALHO NADA,"trap funk,trap brasileiro,funk consciente,trap carioca",0.53,0.748,217540,0.641,0.0705,142.03,0.385,
spotify:track:2URDbWGmPz3vhagl25p8OC,Arctic Monkeys,Tranquility Base Hotel & Casino,"sheffield indie,modern rock,permanent wave,rock,garage rock",0.0411,0.584,212093,0.835,0.0297,142.2,0.781,
spotify:track:5B1skkpiljQOQLAmANiaDa,Jão,Meninos e Meninas,pop nacional,0.0218,0.629,161515,0.718,0.0248,147.902,0.583,
spotify:track:4hxqHlVPT4o369guugfGUA,Os Barões Da Pisadinha,Tira Eu da Revoada,"agronejo,arrocha,piseiro,sertanejo universitario,forro",0.277,0.66,143310,0.909,0.0351,160.012,0.924,
spotify:track:59YIrQFWkIfEmtswLAA8YS,NATTAN,Eu Confiei Em Ti,forro,0.566,0.604,182402,0.888,0.0433,159.931,0.537,
spotify:track:2fNQKieH5Vla2RT50hn9tV,Wesley Safadão,Agora é Pra Valer - Ao Vivo,"sertanejo universitario,forro,arrocha,sertanejo",0.196,0.514,232059,0.954,0.0737,169.857,0.463,
spotify:track:6lQkIgAuduoiYuWTpfmL5l,Alceu Valença,Voltei Recife,"manguebeat,mpb,nova musica pernambucana",0.253,0.618,163907,0.919,0.188,156.66,0.87,
spotify:track:49Ucerckj1cScWj2NchOG7,Petrúcio Amorim,Meu Cenário,forro,0.483,0.636,185848,0.823,0.0394,85.407,0.923,
spotify:track:0fg8CqpjdojMyXLNzM2PaJ,"Major Lazer, PARTYNEXTDOOR, Nicki Minaj",Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),"pop dance,queens hip hop,moombahton,hip pop,r&b,electro house,edm,pop,rap,dance pop,urban contemporary",0.105,0.803,203180,0.743,0.0681,108.005,0.674,
spotify:track:59PYPDxTbqJpiGfyogPb5h,"Post Malone, Halsey, Future",Die For Me (feat. Future & Halsey),"electropop,trap,atl hip hop,pop,rap,hip hop,southern hip hop,melodic rap,etherpop,indie poptimism,dfw rap",0.19,0.614,245267,0.66,0.0441,145.01,0.452,
spotify:track:2s8kT1fuBVjxept8bH68Sw,"MC Hariel, Mc IG, MC Marks, MC Joãozinho VT, MC Ryan SP, MC Neguinho do Kaxeta, Mc Kanhoto, Mc Don Juan, DJ BOY, Matheuszin DJ",SET MK 2,"funk carioca,arrocha,batidao romantico,funk paulista,funk mtg,funk ostentacao,funk consciente",0.271,0.677,564706,0.651,0.378,169.99,0.822,
spotify:track:4JPSfCXQe6kDliMIJTqISW,"Gustavo Mioto, Anitta",Coladinha Em Mim - Ao Vivo,"arrocha,pop nacional,pagode baiano,pop,funk pop,sertanejo universitario,sertanejo,funk rj",0.354,0.623,170507,0.68,0.292,188.162,0.643,
spotify:track:38BuaDkieTqCDqaawXsf78,"MC Paulin da Capital, Mc Magal, Mc Lele JP, Mc Neguinho do ITR, Mc Barone, Mc CL, MC Yuri, Mc Piedro, Mc Dricka, Mc Lipi",SET DJ GM 2.0,"funk carioca,funk bh,funk paulista,funk mtg,funk ostentacao,funk consciente",0.633,0.523,475200,0.651,0.0972,64.803,0.607,
spotify:track:13Rf6RaZT13TW4xLQR3MQr,"Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak",Poesia Acústica #6: Era uma Vez,"trap baiano,rap capixaba,pop rap brasileiro,trap funk,rap baiano,brazilian hip hop,musica capixaba,trap brasileiro,funk consciente,funk rj",0.427,0.518,577819,0.575,0.0524,93.885,0.577,
spotify:track:7q5agbUOzZnVF4Yes3AD7I,"Matheus & Kauan, MC Kevinho",Deixa Ela Beijar,"agronejo,funk carioca,arrocha,pop nacional,sertanejo universitario,funk ostentacao,sertanejo,funk pop",0.116,0.801,166410,0.648,0.093,123.027,0.891,
spotify:track:4cno0k9jDEFpLAQyHNjqVx,"Anitta, Arcángel, De La Ghetto",Tócame (feat. Arcangel & De La Ghetto),"pop nacional,pagode baiano,latin hip hop,reggaeton,pop,funk pop,urbano latino,trap latino,reggaeton flow,funk rj",0.0205,0.785,166265,0.74,0.172,100.057,0.746,
spotify:track:7FJThvbD5d8OIIbU9eNLGB,"RBD, Anahí, Dulce María, Maite Perroni, Christian Chávez, Christopher von Uckermann, Alfonso Herrera",Otro Día Que Va,"latin pop,mexican pop,latin arena pop,latin viral pop",0.000454,0.552,209000,0.815,0.0262,132.996,0.404,
spotify:track:7M6D0ACikinC39ZtuEwMPo,"Dayvi, Victor Cardenas, Rennan da Penha, Kelly Ruíz",Baila Comigo (feat. Kelly Ruiz) - Rennan da Penha Remix,"funk carioca,guaracha,funk 150 bpm,circuit,funk rj",0.133,0.746,120050,0.967,0.247,160.113,0.418,
spotify:track:2ksOAxtIxY8yElEWw8RhgK,"Anuel AA, Daddy Yankee, KAROL G, J Balvin, Ozuna",China,"trap boricua,latin hip hop,reggaeton,puerto rican pop,urbano latino,trap latino,reggaeton flow,reggaeton colombiano",0.0846,0.786,301714,0.808,0.0882,105.027,0.609,
